Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_26_177,VDD,Metal1,106.4000,121.5200,4.999916
FILLER_26_155,VDD,Metal1,94.0800,121.5200,4.999916
FILLER_26_119,VDD,Metal1,73.9200,121.5200,4.999917
FILLER_26_115,VDD,Metal1,72.6200,121.0875,4.999917
FILLER_26_90,VDD,Metal1,57.4000,121.5200,4.999917
FILLER_26_80,VDD,Metal1,52.0800,121.5200,4.999917
FILLER_26_76,VDD,Metal1,50.7800,121.0875,4.999917
FILLER_26_46,VDD,Metal1,32.7600,121.5200,4.999926
FILLER_26_42,VDD,Metal1,31.7400,121.0875,4.999926
FILLER_26_22,VDD,Metal1,19.3200,121.5200,4.999930
FILLER_26_18,VDD,Metal1,18.3000,121.0875,4.999930
FILLER_26_2,VDD,Metal1,12.9280,120.8280,4.999930
FILLER_25_492,VDD,Metal1,282.5200,113.6800,4.999931
FILLER_25_473,VDD,Metal1,271.8800,113.6800,4.999933
FILLER_25_471,VDD,Metal1,271.0400,113.6800,4.999933
FILLER_25_418,VDD,Metal1,241.3600,113.6800,4.999935
FILLER_25_414,VDD,Metal1,240.0600,114.1125,4.999935
FILLER_25_406,VDD,Metal1,236.8265,114.2565,4.999935
FILLER_25_390,VDD,Metal1,225.4000,113.6800,4.999935
FILLER_25_388,VDD,Metal1,224.5600,113.6800,4.999936
FILLER_25_384,VDD,Metal1,223.2600,114.1125,4.999936
FILLER_25_352,VDD,Metal1,213.4755,114.4485,4.999937
FILLER_25_349,VDD,Metal1,202.4400,113.6800,4.999938
FILLER_25_347,VDD,Metal1,201.6000,113.6800,4.999938
FILLER_25_343,VDD,Metal1,200.3000,114.1125,4.999938
FILLER_25_284,VDD,Metal1,166.0400,113.6800,4.999940
FILLER_25_282,VDD,Metal1,165.2000,113.6800,4.999940
FILLER_25_278,VDD,Metal1,162.9600,113.6800,4.999940
FILLER_25_270,VDD,Metal1,160.6665,114.2565,4.999940
FILLER_25_243,VDD,Metal1,143.0800,113.6800,4.999937
FILLER_25_241,VDD,Metal1,142.2400,113.6800,4.999937
FILLER_25_237,VDD,Metal1,140.9400,114.1125,4.999937
FILLER_25_184,VDD,Metal1,110.0400,113.6800,4.999936
FILLER_25_182,VDD,Metal1,109.2000,113.6800,4.999937
FILLER_25_156,VDD,Metal1,94.3600,113.6800,4.999937
FILLER_25_154,VDD,Metal1,93.5200,113.6800,4.999937
FILLER_25_150,VDD,Metal1,92.2200,114.1125,4.999937
FILLER_25_138,VDD,Metal1,84.5600,113.6800,4.999937
FILLER_25_122,VDD,Metal1,80.1280,114.3720,4.999937
FILLER_25_72,VDD,Metal1,48.5400,114.1125,4.999941
FILLER_25_22,VDD,Metal1,19.3200,113.6800,4.999947
FILLER_25_18,VDD,Metal1,18.3000,114.1125,4.999947
FILLER_25_2,VDD,Metal1,12.9280,114.3720,4.999947
